,fexsitu,magi,magr,massallar,colorgr,r90,r50,C2D,finnerhalo,fouterhalo,h4,sigmazghfit,grad_1,grad_3,color_grad_1,color_grad_3
14,0.10291917119018235,-20.908181181194415,-20.534984801454627,34457137178.52295,0.7867535686833094,3.4366491560068106,1.007051955479382,2.665416603087878,0.034837594049480745,0.02157243109352682,-0.008478187133532943,133.86178694664048,-0.07489383154258165,-0.0005045744816051893,-0.04870392990001532,-0.0007376455997244235
15,0.004055870156791526,-20.704505987397912,-20.307384413324627,33260433590.091854,0.8291885141677753,1.8712778310284048,0.7539599806811249,1.9739498895622631,0.007067323370826717,0.0,-0.02302630376029989,164.88297820984724,-0.10615980601693066,5.311446421429665e-07,-0.05686603743579234,9.154334435379496e-07
16,0.004742458716222998,-20.019282458953324,-19.614717396039254,20327008787.706463,0.8407595828981282,1.249925072464846,0.6349076946657158,1.4708669463231652,0.007789598475353568,0.000768039695275951,-0.059823771093652715,173.7685796290497,-0.0555183132817743,1.113751755049987e-05,-0.05112289657011234,1.2003726601683696e-05
17,0.0015486706647041043,-20.31703508473244,-19.924975557776456,23245742829.95043,0.8187916433016795,1.5134036991582416,0.6277258684811515,1.9109238246931626,0.011569240629912414,0.0005013380858566319,-0.041374223107037804,154.56782167786352,-0.07451738102865535,3.109832012362255e-05,-0.05368386733597131,4.398199631658883e-05
18,0.4774311742130074,-23.121361369207172,-22.76447360667085,257379297031.77762,0.7337661727797631,18.021645547066313,4.673697832898237,2.9306690649793787,0.04156742790253749,0.03663162404132056,-0.039750088269762174,260.18167818332694,-0.5011692891993443,-0.006340284975880048,-0.03298711397210622,-0.009105304742461762
19,0.29968098791461323,-22.33809221707164,-22.053688511273833,93325239597.67758,0.5147623272633464,31.454752588456316,10.226435331319802,2.439809985871936,0.023872058557906774,0.007490417077841278,-0.02752958556486068,178.7578178342576,-0.19287722946711364,-0.001145257965888446,-0.041112623845549895,-0.0008787617434935057
20,0.07321718185932516,-21.764194476449,-21.466179441908025,47103697689.789604,0.5758598362553276,16.989972552703932,6.16372062585908,2.201748657093845,0.013454410642282826,0.0054907504942512805,-0.04182798244776514,132.95443504073182,-0.10030336554856148,-0.0003906473946584013,-0.041162712350082634,-0.0004954146627451194
21,0.19654881873886934,-21.616173442263253,-21.30941988067113,51645184464.253334,0.5772104682751475,7.377419276159225,1.8018212501781492,3.0609638078986863,0.021505176692699034,0.010460739474318491,-0.0596597017839137,195.38144642080363,-0.1907252620437636,-0.0004569938741707128,-0.046626039204282425,-0.0005706528883054673
22,0.1489891164473216,-20.914238825216042,-20.594142104449784,27142922224.3213,0.6521083225591777,20.719735472524555,4.87870123162756,3.1403999173727017,0.012377970747608751,0.002941597663683525,0.007139148425897718,99.49160485379906,-0.0461089463221473,-0.00013255533088834154,-0.040895151709853104,-0.00016689897927317786
23,0.03762250415945365,-21.68346661606178,-21.40780761138134,40887762108.55867,0.4824885076755354,14.052256064066029,5.423194619612985,2.0674543249506225,0.00701941988380333,0.0018237088845174225,0.02763870504311847,70.77183334235923,-0.08128126668388279,-0.0001442616042150058,-0.02431876162032697,-0.00016421313785741631
24,0.36629028190583696,-21.86282879380598,-21.477052404872992,84855650109.74074,0.8126225828376352,1.8940095641550947,0.7043054995092123,2.1481054408352094,0.012124230720738483,0.0,-0.06774910198636025,265.49476546162947,-0.3095495092166817,1.746904772578195e-06,-0.058932337690703544,2.788633510064642e-06
25,0.375491880629444,-21.8459674857939,-21.475243210308577,72629000537.33282,0.7818564662621661,6.914513718806327,1.6126474367782238,3.16111106000907,0.031957075076436234,0.024852606924211842,-0.02169116419332721,174.2680683169377,-0.20274966969012706,-0.0012037769019439671,-0.05105668696441972,-0.0017712343180981804
26,0.006784108274278403,-21.109180369641756,-20.728950041546607,45695025413.33974,0.7994406994370404,3.026835155541199,0.9397104752553914,2.539973506937614,0.013725372021640033,0.00257634713639201,-0.04340848275099421,187.5681115443341,-0.144372230529121,-0.0001570794920479946,-0.056485254213290446,-0.00020063713862850108
27,0.04162012830557563,-20.746958472497546,-20.37847838198973,27417022639.19097,0.7759790440553314,7.464987312275602,2.2044800481044686,2.6486145068619042,0.016136377833254677,0.006919221421019462,-0.014362972148326186,101.38088687551469,-0.06325353316056082,-0.0001801384050814508,-0.0476760615970181,-0.0002278253334292657
28,0.011006013686841034,-20.732659744848707,-20.384532786173942,21470080514.48492,0.7372801307497117,2.490988338089641,0.641683876997358,2.945252835110069,0.012533138486010486,0.00605926716879099,-0.02073707683326959,127.51440031397888,-0.08055061469237051,-0.00013105372853092207,-0.046727097743532696,-0.00015215583636898344
29,0.012534079940733632,-20.273364363765516,-19.884739286130642,21285966043.103436,0.8173765124031043,1.9954303227669945,0.6386043216402023,2.4740235714662133,0.025999967055040287,0.0007886218967789397,-0.04580517549297976,155.7093771078532,-0.09503568648276071,6.208493702213615e-05,-0.05545029338327535,9.551289332865309e-05
30,0.33433061013078785,-21.891531757466737,-21.527596927317553,77600432667.08604,0.7686792567708043,8.828088555193235,2.5962490302500996,2.6576016681253245,0.03174396728307719,0.020620471237273015,0.0008295940745470295,162.03027638953782,-0.18915611895988133,-0.0012137182535886827,-0.05127085593074094,-0.001711994957734575
31,0.2671757283361104,-22.18550532667637,-21.82410802505318,105422001374.9399,0.7625020073050308,11.313554994107744,3.2286960203562796,2.7228596693047225,0.037518195512860335,0.03257917242332168,-0.07666492913393697,222.58147685444476,-0.2605664773161728,-0.0022508190613586493,-0.04979287324003344,-0.003210207380551289
32,0.130598545778024,-21.41743249234879,-21.049451007461585,50472231223.79651,0.7748902730095146,7.75641471977169,1.9369432140555245,3.012720666543655,0.024651235199631805,0.018664725811460097,0.011322728347767565,143.85314594710553,-0.10620144571136308,-0.0006474740555591054,-0.05054612377554816,-0.0009042009232759441
33,0.079724432520369,-21.376764328880693,-21.002617356040325,49921960861.66107,0.7886914580669124,2.277425652773384,0.6592014659282388,2.692130218672346,0.025450018802811322,0.010912357103583008,-0.07137489207858459,186.93458069780348,-0.14195872267849832,-0.0005500728532910424,-0.05390973092251941,-0.0007994600396949991
34,0.04394149007059745,-21.11936688260587,-20.793012829752104,31915167140.3694,0.6384413654879246,7.412379065867986,1.8163276558762094,3.05381712586807,0.011815505621972764,0.005292232764506928,0.009964338527534837,82.10335007171932,-0.05958312138101589,-0.00015720064027536005,-0.03611012149204719,-0.00020218303928416504
35,0.14265098408777513,-21.14291688040448,-20.759705783280666,40981841361.87111,0.8060239450478353,1.5697567022022711,0.5495536134577894,2.2791113908900726,0.014025794617372949,0.0005946418762530201,-0.099023892196625,219.52471119942723,-0.1551904979715622,7.164871474532192e-05,-0.05567851956664615,0.00010841831225416598
36,0.10078294645621552,-20.825411155478378,-20.431292405428323,35729259032.57241,0.8292871657345646,1.62201804011219,0.7435601476531304,1.6936978757321857,0.0031663054701687324,1.4350910245304509e-06,-0.02585556183327065,171.94954376127717,-0.12633821770350157,1.5646757826965784e-06,-0.057498307802646725,2.314269932668367e-06
37,0.007811290480591924,-20.682760114446243,-20.296190628601543,30801568652.170753,0.813134109115591,2.00010071501093,0.7042223102228828,2.2667104270752296,0.023890384343694056,0.0014874615965081513,-0.06685619427710382,162.5922610464692,-0.07872054483593016,0.00010259489000053707,-0.052092796569041866,0.00015312014318737965
38,0.0035346832783708934,-20.547766647382467,-20.156750503725547,26791650776.59983,0.821055098615723,1.2548026541843444,0.5163650809550948,1.9280928155569732,0.004356608095175803,0.0,-0.09404988770480323,188.66009354357212,-0.1266233210329486,1.503120615512966e-06,-0.05731607280522615,2.4023416674623376e-06
39,0.0561531839263611,-20.505870828503088,-20.139249595261834,21377238405.113346,0.7725511074375913,4.35649779614434,1.2869222338291653,2.647925972656884,0.017830023707911626,0.005855832015375064,0.0060243174228119456,106.8125916816213,-0.05152269973209217,-0.00015833659875565793,-0.04409788250546143,-0.00020615654514166692
40,0.002325881919102284,-20.19397664813775,-19.805973320360394,20508349804.108143,0.8141958806999021,1.6176275211128774,0.6213166373788235,2.07782771966708,0.013505953781301922,0.0007152429468152057,-0.027843255656917566,155.29024628109994,-0.0864270953507077,2.1979464000399342e-05,-0.05449742764484961,3.153205925023883e-05
41,0.5960345634574081,-23.424621415427826,-23.094050346466677,361946123977.4494,0.6621046223837315,31.340303876185356,8.684680627765953,2.786746754192686,0.04581925460127284,0.051187495876613934,-0.02595043453610778,264.76776541053334,-0.49224410931492174,-0.01122489758601451,-0.027717903179417313,-0.010048599135188496
42,0.1714846379708356,-22.93118473748692,-22.56131200466126,193068605979.91718,0.7750455580578031,14.809126959143706,4.656605279437225,2.512300150789129,0.0238119519843976,0.01596201036007036,-0.05251280085636488,212.5559665961221,-0.40021156656722007,-0.0022026447041802095,-0.0494252747664076,-0.0031358021144807678
43,0.23723870377083775,-22.32655228855655,-21.947430619899173,133335326391.57994,0.7969994216083673,8.97980729934476,2.348051259251279,2.912797217658638,0.0327049497318567,0.027473800220291375,-0.051767525727129664,233.36345962992746,-0.2797407773931804,-0.0019963907040347856,-0.051553931988102875,-0.002908524251454736
44,0.30990736736225094,-22.47112982683432,-22.17134477286137,86560381666.059,0.5828577588365018,10.484251718715942,3.2293906264129433,2.5570842955394713,0.042804799614728516,0.022881526327218883,-0.02173020202820241,152.90641298363374,-0.24145427953949405,-0.002709481843258705,-0.03872126778177264,-0.0012018421796406997
45,0.05991054276112018,-21.24295840172627,-21.001566866084524,22037857431.277153,0.42208543955857003,17.150656740700494,5.355333061507434,2.527471345170025,0.010183781469176107,0.002402032101253549,-0.003203068006215451,60.34453029527907,-0.046231911707486695,-0.00015083734518388394,-0.02717585171124881,-0.00017935916739570957
46,0.021908438898540904,-21.41470079873693,-21.11472374498081,32772759543.712563,0.5933477718315672,7.6315784791340295,2.2845677007514973,2.6190517109762985,0.010695546097195478,0.0059477975677373444,0.013233305406517043,92.82343726974973,-0.07712912504634602,-0.00024505845060212894,-0.038993260794735064,-0.0002923112448524279
47,0.04982849449302107,-21.397342576512507,-21.029490682863155,49120488686.30395,0.7738638360645815,12.434372569178617,3.8674057566813085,2.5360206828983434,0.01796259472620494,0.010175789516248807,0.00824411252662168,113.51302257432947,-0.07274980351690508,-0.00042576100758900574,-0.04885993104785894,-0.0005671587771722386
48,0.0803696882264098,-21.44411344102121,-21.260348716366796,20810084459.807693,0.2990543438164277,20.065566625462356,8.121436953076344,1.9640927546721727,0.021215033096612147,0.003327264887034171,0.04811586570741016,50.16183487808163,-0.055849021096528,-0.00032151593555602195,-0.008822349578286334,-0.0002693065844269427
49,0.1435782891516487,-20.912581143463868,-20.537396777981854,35054742814.79977,0.7868443571036341,2.960640902838324,0.8739359695857358,2.6495306019182285,0.017466843338771222,0.001595056872527944,-0.033205950325552215,153.51947929950813,-0.09163449049477784,5.0029252710614375e-05,-0.051661406696732366,6.413104632105871e-05
50,0.02426316462795687,-21.175166876167864,-20.830424094770336,36351399890.50433,0.7093795482420102,9.343043713129152,3.1427486388626025,2.365893669054666,0.02224118630620982,0.005227214445075703,0.019317562665760797,99.52825987587522,-0.06737537097698088,-0.00037484566226224435,-0.043305795365856256,-0.00048548987394152475
51,0.12134908319937124,-21.389723214214328,-21.163106514739678,21736464178.0307,0.39650786810164895,12.70467669287344,4.268546730724,2.3684178867349686,0.015125549174580486,0.0044650924534771945,0.0698158383156122,61.315307706354865,-0.07711926512447115,-0.0002586243001917633,-0.014946159954102377,-0.00030819816439784373
52,0.016795213579612046,-21.483443205331355,-21.269569375603965,25614440564.318043,0.3333900221512298,12.7316262398533,4.002632952144624,2.512690570985358,0.008190033945122814,0.0002011232977638229,0.012069917362790448,59.190523159087235,-0.09571130420638088,-7.146791035069229e-05,-0.004335144903950215,-8.375336599328876e-05
53,0.4166953945919987,-23.186670452387922,-22.832138061686553,295843682459.47284,0.7098905310511796,24.68247375211663,6.622489871354266,2.8568369055100473,0.04111585159122955,0.03171942753051227,0.03203661505592346,235.47988677850375,-0.40490833400504916,-0.007322989782514454,-0.04531849634870318,-0.005580886872337665
54,0.2261666968530443,-22.774557804706347,-22.3951787126342,215590538653.3644,0.7943370254130269,9.476266845700634,2.626172256266472,2.7865703634410144,0.03270818674813984,0.027418806398939646,-0.02599357604355661,267.10370805100484,-0.434383031871622,-0.0033173777126876457,-0.048497891931981736,-0.004695580833331903
55,0.4833020309750795,-23.095728450777543,-22.77690842294203,218810998552.27563,0.615437426463469,20.222053947076002,7.234688151165508,2.2320272444894407,0.035856597872623866,0.03481918599332123,-0.04204001004627972,242.523369032602,-0.3647085252571865,-0.005503315051424275,-0.029063248292581365,-0.007971506642735627
56,0.12627101938392177,-23.17363882448518,-22.84443466531536,221694575181.0764,0.6370245346011121,15.594834341986,4.151446333111165,2.8739066886034492,0.025124835589631814,0.017690919040879584,-0.047177138001805875,274.4592761270581,-0.5396047346081253,-0.0031579873637611862,-0.03738819987455641,-0.0039545545984735146
57,0.3376751025484126,-21.798429805632182,-21.546421401552287,34104676101.635014,0.43114773386900396,10.09043447349254,3.1813079474158084,2.5065207803026275,0.025427815237542443,0.013148039136189772,0.007882592648737682,107.9241962393648,-0.1359880119322461,-0.0009695826232472652,-0.02277640754603826,-0.0012357149132670386
58,0.5023867829079873,-23.9418152864239,-23.663871618325892,555195736610.541,0.4621932529522237,15.129769658198988,4.379639586544589,2.691969717978097,0.030568879992623702,0.10596257591767352,-0.06979782845421154,389.6787792719484,-0.9204046703373303,-0.010941665835717384,-0.03683439437155342,-0.005883165793319734
59,0.46747427512848977,-23.99042828875753,-23.692494509511754,464096553634.67505,0.5706191436002523,31.672299973431482,8.438834774989484,2.871985590873197,0.030405800767827895,0.024132875056770885,0.07071583634296884,259.34990864952937,-0.7911198719773962,-0.009078328414912481,-0.018617141286708595,-0.011698701542325551
60,0.39170208121751465,-22.834240958455812,-22.54298103301759,138670440124.20538,0.5500242793205068,26.83026351279938,7.1402335878543575,2.8745625922530174,0.024792016412911205,0.013287461973741605,-0.05180494869327254,232.28398727713977,-0.30431349482380654,-0.0025386904980706443,-0.035556313278495864,-0.0032529039364936453
61,0.04754790176837527,-21.923947096174537,-21.691288008702177,35772346133.92111,0.37118088061692056,6.9060312011822305,2.0850930920592137,2.6005154334133036,0.010857467174494507,0.00347651848959523,0.0012239957749627807,93.41507329545551,-0.16637986488445394,-0.00036390517490081755,-0.008192428881730173,-0.00038306562221688265
62,0.04303886735738978,-21.457618050452425,-21.188302452961153,30230814142.84944,0.4817139173789595,8.957742037049886,3.5242018291458317,2.0256888965718636,0.010450913751066751,0.004817546118089704,-0.01958084155497911,76.54018848402379,-0.10744413996559461,-0.00022655617979321446,-0.013322067205949228,-0.00027322690171196486
63,0.02853320362990023,-20.515811962435787,-20.145183451522655,23309685397.64792,0.7793338026517027,2.2669189214828447,0.6848526050826108,2.5991943767648995,0.02665459471970448,0.0019058451220961964,-0.036591480956957176,149.13520630313243,-0.06798612487204898,0.0001078986659767639,-0.048333791889630405,0.000139925012493336
64,0.03078844756642892,-21.39544027208185,-21.10885005927944,32616129729.611916,0.5207395629400722,4.652584795715845,1.1936625726298713,2.9540636018254167,0.01819459353391636,0.007613647023224264,0.0063936353965358085,98.1197699309956,-0.1010558563070933,-0.0004946278106928918,-0.0281255342664621,-0.0006407269179041109
65,0.21037400329280145,-22.671839279710937,-22.30271244376153,159507351073.67813,0.7753694288617972,19.80469696301889,5.805038452040855,2.6648155036197476,0.023734074717060877,0.016664043430106988,-0.05134138905658239,232.2774409929411,-0.3453541813316822,-0.001817185142157766,-0.05203612714378134,-0.002577900264597943
66,0.04773749302382207,-22.267108324610675,-21.952883164967947,82205825053.3116,0.6036201268751125,11.49269521990391,3.7363955112563234,2.439845239670341,0.029348755077365986,0.004335168566217221,-0.06676741384056069,231.23361710498295,-0.27049751695511215,-0.00085372709997753,-0.03775870036845424,-0.0011611336575903409
67,0.23619947837509314,-21.831828094263166,-21.557727082708915,38025486177.14092,0.5651749946191824,19.58387429194739,5.760997129978185,2.6570047694377603,0.020108392557176624,0.014701347505750254,0.10503584027976078,78.5789938487466,-0.10664530763867776,-0.0007782392647159424,-0.03504632909727439,-0.000950610344321845
68,0.4149789284605521,-21.62090167635565,-21.248386500088824,60727661747.75927,0.783731192317692,3.9805099158954365,1.041885082863492,2.9105944502338432,0.0404539157774675,0.0199162250799478,-0.010260489375997613,172.89900063584142,-0.1738386595023154,-0.0010308922263113627,-0.05135607416042919,-0.001532955805847891
69,0.08806074622649739,-21.38450526108349,-21.196477420599408,20531281842.078857,0.24189625130235548,1.5725789655746318,0.48951832141583107,2.534217556908063,0.012888376060951726,0.0005933777179267591,-0.005518862050364464,94.37578971244756,-0.13652333035416508,9.621938156814283e-05,0.00310594350370048,1.3631162909533145e-05
70,0.08854154909889647,-21.345199544489645,-21.04659057006672,28757120537.342556,0.5864964586557999,3.954817907880861,0.9994730681633219,2.9867769796387904,0.01643956490377017,0.010404171374013161,0.04344137338199565,86.74784710889894,-0.10970444282295905,-0.0003533963305788129,-0.020511595315032927,-0.00043723174089187465
71,0.019666948734944123,-20.400347338561563,-20.022335731244,22204766274.906384,0.7970370447068724,1.9200406473133487,0.6735985417454178,2.2745464226316594,0.020071771072533134,0.001434855573730982,-0.05393259290459439,138.1280470114816,-0.06579439649470235,4.65387359371731e-05,-0.049267185878541814,6.598404783524359e-05
72,0.012200235849006107,-20.254918376182594,-19.860629339116038,21532370623.917152,0.8264132878896806,1.348239502291959,0.5311684874146683,2.0226737284031264,0.0023364075927832513,0.0,-0.08621051779224224,175.41450458468972,-0.08531024167293137,0.0,-0.05482060877768902,0.0
73,0.5638177103441162,-24.70756861754992,-24.37418926087848,1322010086460.5247,0.6243808543531983,37.05652242329283,10.061420792499995,2.8310267391863677,0.03694745778072811,0.04737103256738996,0.03886341437940905,412.49862763412045,-1.6988392228278972,-0.026405385165311313,-0.003086950625578478,-0.020613249063484496
74,0.09429353046168033,-21.15476664791563,-20.858871072914962,26032538902.523735,0.5511131514784964,8.885145288103605,3.155816261319477,2.247764120088578,0.025651581310697558,0.015453415900028748,-0.019602692173610877,72.08240248974526,-0.06835231424294877,-0.0004989795071481889,-0.032055745585489855,-0.0006795324266354541
75,0.12100005522940936,-21.01428659636332,-20.699995297486765,24109906350.6125,0.6466018689567434,12.640401614161732,3.626343811317626,2.7114594789638815,0.024652892652654253,0.013208174300742174,0.05792725505740688,64.69310615375113,-0.055860709178923204,-0.0003609090370465245,-0.037150677691595954,-0.0004716149384098145
76,0.3707326871719087,-23.12079094422498,-22.741857804514424,283808802516.5442,0.7799233708098754,13.524279886932383,3.4793737835336134,2.9480653158097105,0.0460563038457726,0.042529609166923284,-0.05600691943767527,296.1910370102899,-0.6048434931759504,-0.006280701748091323,-0.03965673556792967,-0.008680392231169875
77,0.054610963309382726,-20.597331639271882,-20.210599261608756,24923566945.506508,0.8090022342237653,1.76648840209835,0.5426685741276889,2.562880590241475,0.018151123994665945,5.664120090872355e-05,-0.06889294172060383,165.74697995924504,-0.08923001375047665,3.089571612368483e-05,-0.053649525909030576,4.964815184607119e-05
78,0.0609299731393783,-21.474781312156203,-21.099502383907662,67912388382.88155,0.7862292412007594,1.8923073716987882,0.6412291693937332,2.349892055548728,0.07432717336946952,0.006858297621188763,-0.07892940254499123,238.5480408095811,-0.22744937071853952,0.0005128728383452331,-0.05197211683237371,0.0007470501038891797
79,0.020223638497794946,-22.193749286144634,-21.883637618601632,69611608225.3694,0.6231130169870429,9.825289202924392,3.3403485585782198,2.342767777871861,0.014333302027025102,0.005340465395413361,-0.01561069867639091,132.43721666608403,-0.20386622501110266,-0.0005614904120986263,-0.039396442183825334,-0.0007130595167312848
80,0.13261320570821603,-22.213778000430832,-21.963101864052867,47857978895.13501,0.48483248621372965,8.324856711631263,2.4997275862847177,2.612420420665332,0.033448713538391676,0.02163825880841985,-0.001857862097316035,120.96342109126478,-0.228899611214014,-0.002285993382283239,-0.0207510891516282,-0.0015453983018291594
81,0.1777069030019364,-20.92004477532491,-20.568195031200585,26875151833.285614,0.743151947793157,3.4644444094915934,0.972416290455048,2.758906856292512,0.042560247929175954,0.012630866228871057,0.018556214033736466,107.52385372146007,-0.11542348567055828,-0.00038695234543526414,-0.04809458974255797,-0.0004918416354740884
82,0.0960268219777692,-20.359144090040765,-19.985250442375992,20807728078.958733,0.787765489754884,1.9002592846979076,0.7046598837888471,2.1541665765827753,0.022061019843948048,0.001604685109601388,-0.03545049895697176,130.78990669763095,-0.0580039516883275,5.797282792320102e-05,-0.046420204346088165,7.944199434390953e-05
83,0.38533157229913895,-23.543735442738956,-23.18427716560855,550097929259.3348,0.7050868217193589,2.623288225570626,1.0250680828424994,2.040466493454736,0.027845004583885214,0.03684334451072684,-0.057679601443203284,511.1771267872608,-1.3189773695380138,-0.0075120291855007544,-0.05922872254669981,9.639997246502218e-06
84,0.4912927351666136,-23.208557099368452,-22.832023076285928,310270209772.8043,0.7841011766056347,21.350802584563592,5.840195388041743,2.814934139802798,0.05544744144250613,0.05036570053396684,-0.044848299445682006,287.23417519373726,-0.5137429237447094,-0.008701833644905262,-0.03221907169435584,-0.01168632769490685
85,0.5787099297701557,-23.17286402755945,-22.837242957819164,241796956992.90256,0.6744982461635214,28.94660673863026,7.55492612065528,2.9168371959979855,0.0400244744610451,0.03290035523516139,-0.020529631273475457,233.51486737580424,-0.40703514332324847,-0.00627577696293267,-0.03394468251262511,-0.008434626520416266
86,0.25638503337589064,-21.93821308437264,-21.670730352581675,47404093132.77364,0.48448639382915637,9.978758053801359,3.58164344135789,2.224970719394025,0.01881566671676623,0.009532316515237116,-0.029202101140762684,134.38240852301277,-0.16697291459707972,-0.0006952818649133377,-0.030973123750611533,-0.0008922334349758642
87,0.016534618364992214,-20.903787872618878,-20.531472406721118,34436839570.821754,0.7853346264265859,7.724779407298417,2.090729743798562,2.83794094280419,0.008802224587376539,0.0031378201384206555,0.037475470100887545,111.41198901152904,-0.05976004322169789,-9.902045661564468e-05,-0.04793124603628359,-0.00012199797695000569
88,0.08174747830799282,-20.89470154358687,-20.57215021331136,21252031695.14938,0.6790557426331265,1.9981773332572055,0.5593562644188629,2.764727609494247,0.02573605849125005,0.0,-0.018005925098092977,110.39610471793037,-0.10109155159058844,-1.648652120064916e-06,-0.04447571129092237,-1.6069600183854504e-06
89,0.20443006297713925,-22.77720759798075,-22.52659720774954,92157678404.21198,0.4450613229210152,19.67910846170257,7.382502008335934,2.129009227850809,0.020022955095185827,0.011277189728019,-0.029711364759661695,151.03582801513147,-0.22359473173868166,-0.0017553615746623151,-0.03084967528609142,-0.0023962274334632383
90,0.06699746802639275,-22.864095649249528,-22.56834917485903,143774090032.85626,0.5776225751535673,6.061706010381778,2.024342600118342,2.381554275083891,0.05525657439220805,0.00023153265421361747,-0.07905707679891844,327.64009085469036,-0.7472719293615628,-0.001024644269660111,-0.037884448295337714,-0.0008572087503942782
91,0.11568146445962045,-21.45210918648186,-21.209146198397455,25117247724.80057,0.45152512075536855,20.80596178646277,9.266208197412055,1.7564287129789347,0.0074695867039101665,0.0015062272704625902,0.015322897896667851,56.870681833221305,-0.04214679605032141,-0.00012919556074112457,-0.026575437275740195,-0.0001573347268710279
92,0.4110262084889464,-22.6489891332941,-22.352498943198228,121794909828.35046,0.5602018116306855,19.891504964838557,6.0129326337774875,2.59790652140224,0.0327063917454176,0.01903807808051016,0.04896038376409307,140.685295882667,-0.26407333638364733,-0.002410461964996326,-0.028860564722251906,-0.0033778977318295487
